"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-c66a2bd8cb1c","admin | dgi | mine | owner | sonasp","conciliation","/conciliation/:id","ACTION_JSX","{loading ? <Loader2 className=""sn-spin"" aria-hidden=""true"" /> : <Download aria-hidden=""true"" />}","src/pages/conciliation/ConciliationDetails.tsx:268","src/pages/conciliation/ConciliationDetails.tsx","{onOpen}","src/pages/conciliation/ConciliationDetails.tsx:700 hasSensitiveCapability(user, CAPABILITIES.RECONCILIATION_EDIT) | src/pages/conciliation/ConciliationDetails.tsx:701 hasSensitiveCapability(user, CAPABILITIES.RECONCILIATION_APPROVE) | src/pages/conciliation/ConciliationDetails.tsx:702 hasCapability(user, CAPABILITIES.RECONCILIATION_EXPORT)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot conciliation","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c674642a0510","admin | owner | sonasp","public-et-alias","/sonasp/cessions-comptoirs","ACTION_JSX","{saving ? 'Enregistrement…' : 'Confirmer'}","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:247","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx","","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:76 hasCapability(user, CAPABILITIES.SONASP_APPROVE) | src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:77 hasCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c6aa38c97cae","admin | customer | mine | owner | refinery | sonasp","sales","/sales","ACTION_JSX","{exporting ? <Loader2 className=""is-spinning"" aria-hidden=""true"" /> : <Download aria-hidden=""true"" />} {copy.export}","src/pages/sales/SalesDashboard.tsx:138","src/pages/sales/SalesDashboard.tsx","{() => void exportSales()}","src/pages/sales/SalesDashboard.tsx:273 hasPermission(user, PERMISSIONS.SALES_CREATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.MINE_OPERATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.SONASP_PREPARE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c6ae2dddb1e9","admin | airport | factory | mine | owner | sonasp","shipping","/freight | /freight-customs | /freight-customs/:id | /freight-customs/create | /freight/shipments/create | /shipping | /shipping/preparation | /shipping/preparation/new","ACTION_JSX","{loading ? 'Chargement…' : 'Actualiser'}","src/components/shipping/LogisticsRegister.tsx:343","src/components/shipping/LogisticsRegister.tsx","{() => void load()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c6cb8afbf13c","public","authentification","/login","ACTION_JSX","{language.code === 'fr' && ( <Check aria-hidden=""true"" /> )}","src/pages/Login.tsx:202","src/pages/Login.tsx","{() => changeLanguage(language.code)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c789c3f574ab","admin | owner | sonasp","production","/production/licenses/requests","ACTION_JSX","Actualiser","src/pages/production/ExportLicenseRequestsInboxPage.tsx:226","src/pages/production/ExportLicenseRequestsInboxPage.tsx","{() => void load()}","src/pages/production/ExportLicenseRequestsInboxPage.tsx:66 hasSensitiveCapability(user, CAPABILITIES.SONASP_APPROVE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c7daed1899ce","admin | mine | owner | sonasp","gold_purchases","/contrats/:id | /requisitions/:id","ACTION_JSX","Enregistrer un résultat","src/components/contrats/AnalysesTeneur.tsx:325","src/components/contrats/AnalysesTeneur.tsx","{() => setResultat({ analyseId: analyse.id, laboratoire: '', teneur: '', certificat: '', methode: '', independant: analyse.statut === 'laboratoire_independant_requis', })}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c7f602a615b8","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier | artisan_gold_market","/artisan-minier/:id/edit | /artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau | /artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau | /artisan-minier/liste | /collecte/ventes | /collecte/ventes/nouvelle","ACTION_JSX","Choisir dans la liste","src/components/ui/ComboBox.tsx:245","src/components/ui/ComboBox.tsx","{() => { setIsCustomMode(false); openDropdown(); }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c80162121b9c","admin | dgmg | owner | sonasp","stakeholders","/stakeholders/mining-companies/:id","ACTION_JSX","Ajouter des documents","src/pages/stakeholders/MiningCompanyDetails.tsx:299","src/pages/stakeholders/MiningCompanyDetails.tsx","{() => navigate(`/stakeholders/mining-companies/${id}/edit`)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot référentiels (root pilote Clients)","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c853cbb34456","admin | dgi | mine | owner | sonasp","conciliation","/conciliation","ACTION_JSX","Page suivante","src/pages/conciliation/ConciliationsPage.tsx:631","src/pages/conciliation/ConciliationsPage.tsx","{() => setPage((courante) => Math.min(nombrePages, courante + 1))}","src/pages/conciliation/ConciliationsPage.tsx:316 hasCapability(user, CAPABILITIES.RECONCILIATION_CREATE) | src/pages/conciliation/ConciliationsPage.tsx:317 hasCapability(user, CAPABILITIES.RECONCILIATION_EXPORT)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot conciliation","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c8661c3b2e68","admin | mine | owner | sonasp","gold_purchases","/contrats/:id","ACTION_JSX","Actualiser","src/pages/contrats/ContratDetails.tsx:233","src/pages/contrats/ContratDetails.tsx","{() => void charger()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c89c5dc0671e","admin | owner | sonasp","national_reserve","/national-reserve/allocations/:id/edit | /national-reserve/allocations/new","ACTION_JSX","Replier la section","src/pages/inventory/ReserveAllocationForm.tsx:330","src/pages/inventory/ReserveAllocationForm.tsx","{() => setSectionOpen((value) => !value)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot réserve nationale","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c9145df3f3f6","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/liste","ACTION_JSX","Consulter","src/pages/artisan-minier/ArtisanMinierListe.tsx:589","src/pages/artisan-minier/ArtisanMinierListe.tsx","{() => navigate(`/artisan-minier/${artisan.id}`)}","src/pages/artisan-minier/ArtisanMinierListe.tsx:164 isComptoirScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:165 isCollectorScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:303 canManageMiningRegistry(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:353 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c915651cca10","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/liste","ACTION_JSX","tr","src/pages/artisan-minier/ArtisanMinierListe.tsx:624","src/pages/artisan-minier/ArtisanMinierListe.tsx","{() => navigate(`/artisan-minier/${artisan.id}`)}","src/pages/artisan-minier/ArtisanMinierListe.tsx:164 isComptoirScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:165 isCollectorScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:303 canManageMiningRegistry(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:353 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c947265e0959","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","ACTION_JSX","Voir la facture (spécimen)","src/pages/artisan-minier/PaiementForm.tsx:651","src/pages/artisan-minier/PaiementForm.tsx","{() => navigate(`/artisan-minier/ventes-or/${venteId}/facture`)}","src/pages/artisan-minier/PaiementForm.tsx:242 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementForm.tsx:243 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c977e742bbe6","admin | owner | sonasp","national_reserve","/national-reserve/allocations/:id/edit | /national-reserve/allocations/new","ACTION_JSX","button","src/pages/inventory/ReserveAllocationForm.tsx:355","src/pages/inventory/ReserveAllocationForm.tsx","{() => void openDocument(document)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot réserve nationale","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c9af1478427a","admin | owner","administration","/users/edit | /users/new","ACTION_JSX","button","src/pages/admin/AccessUserWizardPage.tsx:172","src/pages/admin/AccessUserWizardPage.tsx","{() => setResourceId(item.id)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot administration et IAM","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c9d4743c80c0","admin | owner | sonasp","dashboard","/dashboard","ACTION_JSX","button","src/pages/dashboards/GlobalDashboardEnhanced.tsx:176","src/pages/dashboards/GlobalDashboardEnhanced.tsx","{exportDashboard}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot pilotage national","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c9e8e89af271","admin | mine | owner | sonasp","gold_purchases","/achats/reglements","ACTION_JSX","div","src/pages/achats/ReglementsAchatPage.tsx:559","src/pages/achats/ReglementsAchatPage.tsx","{() => setReglementOuvert(null)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca0ce0ffe628","admin | customer | mine | owner | sonasp","sales","/payments/:id","ACTION_JSX","Voir le dossier de conciliation","src/pages/payments/InternationalPaymentDetailView.tsx:173","src/pages/payments/InternationalPaymentDetailView.tsx","","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca1585511f40","collector | owner","portal-collector","/portail-collecteur/documents","ACTION_JSX","{opening === row.id ? 'Ouverture…' : 'Ouvrir'}","src/pages/collector/CollectorDocumentsPage.tsx:64","src/pages/collector/CollectorDocumentsPage.tsx","{() => void openDocument(row)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot portal-collector","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca24d19f633b","admin | collector | comptoir | dgi | owner | sonasp","administration | artisan_gold_market | public-et-alias | settings","/access/portals | /admin/gold-sales-settings | /admin/modules | /admin/users | /artisan-minier/paiements/:venteId/nouveau | /artisan-minier/paiements/historique/:paiementId | /artisan-minier/ventes-or | /artisan-minier/ventes-or/:id | /users","ACTION_JSX","div","src/components/ui/ConfirmationDialog.tsx:109","src/components/ui/ConfirmationDialog.tsx","{(e) => e.stopPropagation()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca2c0a14505c","admin | airport | customer | factory | mine | owner | refinery | sonasp","analytics | production_analytics | reports | sales_analytics","/analytics | /analytics/national | /analytics/production | /analytics/ventes | /reports","ACTION_JSX","DecompositionTree","src/pages/analytics/BusinessIntelligenceWorkspace.tsx:724","src/pages/analytics/BusinessIntelligenceWorkspace.tsx","{setSelectedNode}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca4a4a9d87e5","admin | owner | sonasp","dashboard","/dashboard","ACTION_JSX","button","src/pages/dashboards/GlobalDashboardEnhanced.tsx:167","src/pages/dashboards/GlobalDashboardEnhanced.tsx","{() => { setFilterPanelOpen((open) => !open); setDatePanelOpen(false); }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot pilotage national","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca72ca944d10","collector | owner","portal-collector","/portail-collecteur","ACTION_JSX","Actualiser","src/pages/collector/CollectorPortalPage.tsx:98","src/pages/collector/CollectorPortalPage.tsx","{() => void load()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot portal-collector","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca9df19619cb","admin | dgmg | owner | sonasp","stakeholders","/stakeholders/mining-companies/:id/edit | /stakeholders/mining-companies/new","ACTION_JSX","Button","src/pages/stakeholders/MiningCompanyForm.tsx:483","src/pages/stakeholders/MiningCompanyForm.tsx","{() => openDocument(doc)}","src/pages/stakeholders/MiningCompanyForm.tsx:223 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot référentiels (root pilote Clients)","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-ca9e8ee6d6bc","owner | sonasp","public-et-alias","/approvals","ACTION_JSX","Fermer","src/components/approval/SalesApprovalCard.tsx:431","src/components/approval/SalesApprovalCard.tsx","{() => setShowWorkflowPanel(false)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cae0147f18f8","admin | airport | factory | mine | owner | sonasp","documents | shipping","/documents/assay-certificates | /freight | /freight-customs | /freight-customs/:id | /freight-customs/create | /freight/shipments/create | /shipping | /shipping/preparation | /shipping/preparation/new","ACTION_JSX","{copied ? <Check aria-hidden=""true"" /> : <Copy aria-hidden=""true"" />} {copied ? 'Copié' : 'Copier le code'}","src/components/ui/ActionErrorDialog.tsx:73","src/components/ui/ActionErrorDialog.tsx","{async () => { try { await navigator.clipboard.writeText(diagnosticCode); setCopied(true); setCopyFailed(false); } catch { setCopyFailed(true); } }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cae29de8e62d","admin | dgi | dgmg | factory | mine | owner | sonasp","production","/production/daily","ACTION_JSX","div","src/pages/production/DailyProductionPage.tsx:338","src/pages/production/DailyProductionPage.tsx","{() => setFiltresOuverts(false)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cb541b99764d","admin | mine | owner | refinery | sonasp","refining","/refining | /refining/:id/process","ACTION_JSX","CSV","src/pages/refining/RefiningProcess.tsx:298","src/pages/refining/RefiningProcess.tsx","{handleQuickExportCSV}","src/pages/refining/RefiningProcess.tsx:519 canChangeStatus(shipment.status)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot raffinage","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cb7e9b8df8a7","admin | mine | owner | sonasp","gold_purchases","/contrats/:id | /requisitions/:id","ACTION_JSX","Arrêter la teneur","src/components/contrats/AnalysesTeneur.tsx:439","src/components/contrats/AnalysesTeneur.tsx","{() => void trancher()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cb92698a3fff","admin | customer | mine | owner | refinery | sonasp","sales","/sales","ACTION_JSX","{copy.retry}","src/pages/sales/SalesDashboard.tsx:187","src/pages/sales/SalesDashboard.tsx","{onRetry}","src/pages/sales/SalesDashboard.tsx:273 hasPermission(user, PERMISSIONS.SALES_CREATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.MINE_OPERATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.SONASP_PREPARE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-cc23f49cb6da","admin | customer | owner | sonasp","sales","/payments/create | /payments/record","ACTION_JSX","Retirer le justificatif","src/pages/payments/InternationalPaymentFormView.tsx:159","src/pages/payments/InternationalPaymentFormView.tsx","{() => { props.onProofChange(null); if (fileInput.current) { fileInput.current.value = ''; fileInput.current.focus(); } }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
